id1	first1	uid1	bw1	ew1	b1	e1	len1	tok1	s1	seq1	gid1	id2	first2	uid2	bw2	ew2	b2	e2	len2	tok2	s2	seq2	gid2	matches	score	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
Shamela0000176-ara1.mARkdown.ms500	true	-3393254762812852447	85	165	456	896	1612	300	عليه ولاية بهرام مع كونه نصرانيا وقالوا لا يرضي- المسلمون بهذا و--من شرط الوزير ان يرقي مع الامام المنبر في الاعياد ليزرر عليه المزررة الحاجزة بينه وبين الناس والق----------ضاة نواب الوزير- من زمن امير الجيوش ويذكرون داءما النيابة عنه- في الكتب الحكمية النافذة الي الافاق وكتب الانكحة ف-------------قال اذا رضينا- نحن فمن ي-خالفنا وهو وزير السيف واما صعود المنبر فيستنيب عنه قاضي القضاة واما ذكره في الكتب الحكمية فلا حاجة الي ذلك ويفعل فيها ما كان يفعل قبل امير الجيوش	500	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms070	false	503277842969407188	215	296	1113	1557	1584	300	عليه وقيل اولا هو------- نصراني ف-------لا يرضاه المسلمون والثاني من شرط الوزير ان يوقي مع الامام المنبر في الاعياد ليزرر عليه المز-رة الحاجزة بينه وبين الناس والثالث ان القضاة نواب الوزراء من زمن امير الجيوش وينكرون------ النيابة عنهم في الكتب الحكمية النافذة الي الافاق وكتب الانكحة فلم يصغ لذلك وقال اذا رضيناه نحن فمن يعخالفنا وهو وزير السيف واما صعود المنبر فيستنيب عنه قاضي القضاة واما فكره في الكتب الحكمية فلا حاجة الي ذلك ويفعل----- ما كان يفعل قبل امير الجيوش	70	-2682575050765891394	388	673.0	316	470	82.55319213867188	59	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms501	true	7729223582976059038	1	180	4	1005	1676	300	وفيها----- توفي الاديب ابو نصر ظافر بن القاسم بن منصور بن عبد الله الجروي الجذامي الاسكندراني المعروف بالحداد------- بمصر سنة ------ثلاثين وخمسماءة فيها اخر-----ج بهرام الامي-------------ر رضوان بن --ولخشي من القاهرة لولاية عسقلان وقيل بل كان خروجه في سلخ رجب من السنة الماضية فلما وصل اليها وجد فيها جماعة من الارمن قد وصلوا في البحر يريدون القاهرة فناكدهم ومنع كثيرا منهم فبلغ ذلك الوزير بهرام فشق عليه وصرفه عن عسقلان واستدعاه فقدم الي القاهرة وشكره الناس علي منعه الارمن من الوصول الي القاهرة فلم يطق بهرام اقامته معه فولاه الغربية في صفر ابعادا له عنه وفيها ملك رجار بن رجار ملك صقلية جربة ونازل طرابلس الغرب فانهزم عنها سنة احدي وثلاثين وخمسماءة فيها تكاثر حضور اقارب بهرام و--------------------------------------------------------------اخوته واهله وقومه ومجيء--------هم من ناحية تل باشر وكانوا مقيمين بها ولهم فيها كبير منهم يتولي امرهم وقدموا ايضا بلاد الارمن حتي صار منهم ب--ديار --مصر-- نحو الثلاثين الف انسان فعظم ضررهم ب----------------المسلمين وكثرت استطالتهم واشتد جورهم وتظاهروا بدين النصرانية واكثروا من بناء ال----كناءس والديارات وصار كل رءيس منهم--- يبني له كنيسة بجوار داره وتفاقم الامر فخاف الناس م--نهم ان يغيروا الملة	501	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms071	false	2733783979546275704	26	127	136	674	1603	300	وفي المحرم توفي الاديب ابو نصر ظافر بن القاسم بن منصور بن عبد الله الجروي الحزامي --اسكندراني المعروف بالحداد الشاعر بمصر سنة احدي وثلاثين وخمسماءة فيها كان خخروج بهرام من الوزارة واستقرار رضوان بن الولخشي و----------------------------------------------------------------------------------------------------------------------------------------------------------------------------ذلك ا---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ن بهرام لما ثبت قدميه في الوزارة سال الحافظ ان يسمح له باحضار اخوته واهله فاذن له ف ذلك فاحضرهم من------ تل باشر ومن---------------------------------------------------------- بلاد الارمن حتي صار منهم بالديار المصرية نحو ثلا--ثين الف انسان فاستطالوا علي السلمين واصاب المسلمين م---------------------------------------ن النصاري جور عظيم وبنيت في ايامه كناءس واذيرة حتي صار كل رءيس من اهله يبني له كنيسة و------------------------خاف اهل مصر منهم ان يغيروا --ملة	71	-2682575050765891394	322	221.5	258	1140	28.24561309814453	41	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms502	true	-7293912658113824176	161	300	863	1611	1611	300	فعاد بهرام الي القاهرة واخذ---- ما خف حمله وخرج من باب البرقية يوم الاربعاء وقت العصر حادي عشر جمادي الاولي وسار يريد الصعيد وقد اوسق المراكب بما يحتاج اليه فعندما رحل اقتحم رعاع الناس واوباشهم الي دار الوزارة فنهبوها وهتكوا حرمتها وعملوا كل مكروه فكان هذا اول نهب وقع في دار الوزارة وامتدت الايدي الي دور الارمن التي كانوا قد عمروها بالحسينية خارج باب الفتوح فنهبوها -------------ونهبوا كنيسة الزهري ونبشوا قبر----- البطرك اخي بهرام وطار خبر انهزام بهرام في ساءر اقليم مصر فوصل الخبر بذلك الي قوص قبل وصول بهرام- فثار المسلمون بها علي------ الباساك---------- وقتلوه ومثلوا به وجعلوا في رجله كلبا ميتا والقوه علي مزبلة فلما كان بعد قتله بيومين قدم بهرام في طاءفة--- الارمن وهم نحو الالفي فارس رماة فراي اخاه -علي المزبلة كما ذكر فقتل جماعة من اهل قوص -------------ونهبها وسار عنها الي اسوان فنزل بالاديرة-	502	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms072	false	2136360352438331773	69	183	366	974	1585	300	فعاد بهرام الي القاهرة واخذ معه ما خف حمله وخرج من باب البوقية في-------------------- حادي عشر جمادي الاولي وسار الي قوص وبعث ب-------المراكب في البحر فوصل قوص وما هو الا ان انفصل عن القاهرة---------------------------------------------------------------------- نهب العامة ساءر ديا------------------------ر الارمن و----كانوا قد نزلو-ا بالحسينية ظاهر باب الفتوح وعمروها منازل للسكني ونهبوا كنيسة الزهري ونبشوا قبر اخيه البطرك انتشر الخبر ب------انهزام بهرام فطار الي -----------------------------قوص قبل وصوله اليها فثار المسلمون ايضا بقوص علي الباساك اخي بهرام وقتلوه ومثلوا به وجعلوا في رجله كلبا ميتا والقوه علي مزبلة فلما كان بعد ذلك- بيومين قدم بهرام في طاءفة من اقاربه وجنده------------------- فراي اخاه بتلك الحال---------- فقتل ------من اهل قوص جماعة بالسيف ونهبها وسار عنها الي اسوان فنزل بالاديرة	72	-2682575050765891394	422	577.0	337	805	52.422359466552734	63	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms503	true	1803861067025427278	0	182	0	1008	1615	300	البيض وهي اماكن حصينة في غربي اخميم فتفرق عنه عدة من الارمن وساروا يريدون بلادهم------------------------------------------------------------- واما رضوان فانه لما وصل الي----- القاهرة -----------وقف بين القصرين واستاذن الحافظ فيما يفعله فاشار بنزوله ف-ي دار الوزارة فنزلها و-خلع عليه خلع الوزارة يوم الجمعة ثالث عشر----------------- جمادي الاولي ونعت بالسيد الاجل الملك الافضل فاستدعي بالاموال من الخليفة وانفق في الجند ومهد الامر ورضوان اول وزير لقب بالملك فلما كن في اليوم الثالث من استقراره في الوزارة سير اخاه الاوحد ابراهيم ومعه العسكر شرقا وغربا والاسطول بحرا في طلب بهرام وبيده امان له ليعود مكرما وطاءفته علي اقطاعاتهم فسار الي الاديرة وتقرر الحال من غير قتال علي اقامة بهرام بها وذلك ان اسوان امتنعت عليه بكنز الدولة واهلها فاضطر الي الاقامة بالاديرة وقد فارقه اكثر الارمن فمنهم من سار الي بلاده ومنهم من اقام بارض مصر ليكونوا فلاحين فسال لهم مواضع يسكنونها فافردت لهم جهات منها سمالوط وابوان واقلوسنا والبرجين في صعيد مصر وضيعة اخري باعمال المحلة واقام بهرام بالاديرة البيض ومعه اهله وولده وفيها صرف ابو عبد الله محمد بن ميسر عن قضاء القضاة في يوم الاحد لسبع خلون من المحرم والوزير اذ ذاك بهرام	503	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms072	false	2136360352438331773	183	290	974	1539	1585	300	البيض وهي اماكن حصينة في غرفي اخميم ففارقه جماع-ة من --اهله وعادوا الي--- بلادهم واستقر هو هناك والي الباساك تنسب القرية التي بالقرب من اطفيح واما رضوان فانه لما خرج بهرام من القاهرة دخل اليها فوقف بين القصرين واستاذن الخافظ فيما يفعله فاشار بنزوله الي دار الوزارة فنز-ها واخلع عليه خلع الوزارة ونعته بالافضل وذلك لاحدي عشرة خلت من جمادي الاولي فك---------------------------------------------------------------------------------------ان اول ما بدا به ان بعث-------------------------------------------------- اخاه ناصر الدين ب----------عسكر الي بهرا----------------------------------------------------------------------------م فسار الي الاديرة وتقرر الحال من غير قتال علي اقامة بهرام بها وعاد الجند الذي كانوا معه الي ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------مصر وارتحلوا عنها الي بلادهم و---------------------------------------------------------------------------------------------في يوم الاحد لسبع خلون من المحرم في وزار------ة بهرام	72	-2682575050765891394	342	442.5	270	1104	30.978260040283203	49	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms503	true	1803861067025427278	183	300	1013	1615	1615	300	الي تنيس فاقام بها الي يوم الاثنين ثاني ربيع الاول وقتل وهو من قيسارية وقدم منها مع ابيه وهو صغير في وزارة امير الجيوش بدر الجمالي عند حضوره الي المستنصر في سني الشدة وبعثه الي البلاد الشامية لاحضار ارباب الاموال و----اليسار وكان من جملة من احضر والد القاضي وكان له مال جزيل ففوض اليه ------خطابة الجامع بمصر وفتح----- دار وكالة واقام بها مدة حتي مات فترقي ولده الي ان ولي القضاء---------- عدة مرار وكان له افضال ومكارم وحصلت له وجاهة ورتبة جليلة وضرب------ دنانير كثيرة كان اقترحها علي الخليفة الامر وهو الذي اخرج الفستق الملبس بالحلوي فانه بلغه ان ابا بكر محمد بن علي المادراءي----------------------- عمل الكعك الذي يقال له افطن له وعمل عوضا من حشو السكر-	503	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms073	false	-2016775785976534619	3	116	14	605	1551	300	الي تنيس -وقتل بها---- يوم الاثنين ثاني ربيع الاول وقدم---- من قيسارية الي مصر-- مع ابيه وهو صغير في ايام- امير الجيوش بدر الجمالي عند حضوره الي المستنصر ايام-- الشدة وبعثه الي البلاد الشامية لاحضار ارباب الاموال وذوي اليسار وكان م-------من احضر والد القاضي وكان له مال جزيل ففوض اليه امر الخطابة ب-------مصر وفتح بمصر دار وكالة واقام بها مدة حتي مات فترقي ولده حتي--- ولي القضاء وتردد فيه عدة مرار وكان له كرم مشهور وري------------------بة جليلة وضرب باسمه دنانير كثيرة كان اقترحها علي الخليفة الامر وهو الذي اخرج الفستق الملبس بالحلوي ل---------ان ابا بكر محمد بن علي الماذراني وزير الدولة ال اخشيدية عمل --كعكا وسما------ه افطن له وعمل عوضا من حشو السكر	73	-2682575050765891394	493	812.5	395	657	75.03805541992188	83	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms504	true	8186443034874895474	77	167	377	855	1578	300	يعرف بابن الزعفراني فنم عليه عند الحافظ------------------------- بان احمد بن الافضل لما كان قد اعتقل الحافظ وجلس للهناء ودخل عليه الشعراء ---------------كان فيهم----------- علي بن عباد الاسكندري وانه انشد قصيدة يذم فيه- خلفاء --مصر ويذكر سوء اعتقادهم منها--------------------------------------------------- في ذم الحافظ -------هذا سليمانكم قد رد خاتمه واسترجع الملك من صخر بن ابليس فعندما قال------------- هذا البيت قام ابن م-------يسر والقي عرضيته طربا بهذا البيت فامر الحافظ------------------------------------- باحضار هذا الشاعر وقال --------------------------انشدني قصيدتك ف-------انش-دها الي ان بلغ فيها الي قوله ولا ترضوا عن الخمس المناحيس يعني الحافظ------ وابنيه واباه وجده فامر	504	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms073	false	-2016775785976534619	175	299	890	1546	1551	300	يعرف بابن الزعفراني فعاداه لذلك وطلع الي الخليفة ال الحافظ وذكره بان كتيفات لما ولي الوزارة و--اعتقل الحافظ وجلس للهناء ودخل----- الشعراء فهنوه بالوزارة كان في جملة من انشد علي بن عباد الاسكندري الشاعر ---قصيدة يذم فيها خلفاء المصريين و--سوء اعتقادهم ذما قبيحا امها تبسم الدهر لكن بعد تعبيس الي ان قال منها في ذم الحافظ البسيط هذا سليمانكم قد رد خاتمه واستوجع الملك من صخر بن ابليس ---لما وصل ابن عباد الي هذا البيت قام القاضي ابن ميسر والقي عرضيته طربا -هذا البيت فكان ذلك سببا لصرف ابن ميسر عن القضاء وققله وامر باحضار---- الشاعر فلما قام بين يدي الحافظ قال له انشدني قصيدتك فاخذ في انشادها حتي قال منها في بيت----- ولا ترضوا عن الخمس المناحيس يعني الحافظ واباه وابني------ه وجده فامر	73	-2682575050765891394	354	507.5	282	687	51.528385162353516	49	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms504	true	8186443034874895474	167	280	855	1459	1578	300	الغلمان بلكمه فلكموه حتي مات بين يديه وقبض علي ابن ميسر ونفي ثم قتل وكان ينعت بجلال الملك -وكانت علامته-------- الحمد لله علي نعمه وفيها مات ابو البركات بن بشري الواعظ المعروف بابن الجوهري------- في جمادي الاولي عن احدي وتسعين سنة وفيها ولي قضاء القضاة احمد بن عبد الرحمن بن محمد بن ابي عقيل ونعت بقاضي القضاة الاعز -ابي المكارم وفيها ثار بناحية برقة رجل من بني سليم وادعي النبوة فاستجاب له خلق-- كثير واملي عليهم------- قرانا منه----------- انما الناس بالناس ولولا الناس لم يكن الناس والجميع -رب الناس ثم تلاشي امر---ه وانحل عنه الناس وفيها--- جلس الوزير رضوان في ذي القعدة لاستخدام المسلمين في المناصب التي كانت بايدي النصاري واستجد ديوان الجهاد	504	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms074	false	8679855110097399570	2	109	9	578	1637	300	الغلمان------ فلكم-- حتي مات بين يديه ------------------------------وكان ينعت بجلال الدولة وكانت علامة ابن ميسر الحمد لله علي نعمه ف-يها مات ابو البركات بن بشري-------------------- الجوهري الواعظ في جمادي الاولي عن احدي وتسعين سنة واستخدم في الحكم احمد----- بن عبد الرحمن بن احمد بن ابي عقيل ونعت بقاضي القضاة الاعزا ابي المكارم وفيها ثار بناحية برقة رجل من بني سليم -ادعي النبوة فاجتمع عليه اناس كثير وزعم انه ينزل عليه قران- منه ايها الناس انما الناس بالناس ولولا الناس لم تكن الناس والجميع برب الناس ثم انفض عنه جمعه وانحل امره وفي ذي القعدة جلس الوزير رضوان------------- لاستخدام المسلمين في المناصب التي كانت بايدي النصاري واستجد ديوان الجهاد	74	-2682575050765891394	451	756.5	364	648	69.59876251220703	71	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms505	true	5287451752505593074	22	140	122	759	1661	300	واحضر جميع الدواوين وكتبها ورثبها ورتب------- الامور احسن تدبير وكان من جملة الضمان في اموال الدولة هبة الله بن عبد المحسن الشاعر فلما عرض حسابه وجد قد انكسر عليه مال في ضمانه فكتب له في المجلس --------------------انا شاعر وصناعتي الادب وضمان مثلي المال لا يجب انا مستميحكم وليس علي من جاء يطلب رفدكم طلب واذا----- الباقي علي فما من حاصل ورق ولا ذهب فسامحه فيما عليه من الباقي وفيها---- احضر من الصعيد الاعلي في رمضان جماعة تقدمهم رجل بجاوي يدعي فيه اصحابه انه اله فصلبوا------------------ سنة اثنتين وثلاثين وخمسماءة فيها افرج الوزير رضوان عن شمس الخلافة مختار الافضلي صاحب باب بهرام من الاعتقال- وولاه الاسكندرية فيها تشدد رضوا -علي الانصاري من اصحاب بهرام وصادره- وقتلهم بالسيف واباد اكثرهم	505	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms074	false	8679855110097399570	109	230	578	1235	1637	300	واحضر جميع الدواوين وكشفه-------ا ورتبها ودبر الامور احسن ندبير وكان من جملة الضمان في اموال الدولة هبة الله بن عبد المحسن الشاعر فلما عرض حسابه وجد قد انكسر عليه---- في ضمانه فكتب له في --مجلسه هذه الابيات الكامل انا شاعر وصناعتي الادب ض-مان مثلي المال لا يجب انا مستميحكم وليس علي من ما- يطلب وفدكم طلب واذا تاخر الباق ع-لي فما من حاصل ورق ولا ذهب فسامحه م-ما عليه من الباقي وفي رمضان احضر من الصعيد الاعلي--------- جماعة يقدمهم رجل بجاوي يدعي فيه اصحابه انه اله فصلبوا اصحابه وقطعت راسه سنة اثنتين وثلاثين وخمسماءة فيها اطلق الوزير رضوا---ن شمس الخلافة مختار الافضل- صاحب باب بهرام من --اعتقاله وولاه الاسكندرية فيها -شدد رضوان علي ال-نصاري ا---صحاب بهرام وصادرهم وقتلهم بالسيف واباد اكثرهم	74	-2682575050765891394	582	1019.5	473	694	83.8616714477539	88	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms506	true	6167401799780875736	198	265	1008	1392	1576	300	وفيها احضرت من تنيس امراة بغير ثديين في موضع ثدييها مثل الحلمتين فصارت--------- الي مجلس الوزير رضوان واخبرته انها تصنع برجليها جميع ما يعمل باليدين---------------- من رقم وخط وغير ذلك فجاء لها في المجلس بدواة فتناولت برجلها اليسري الاقلام ق-----------------------لما قلما ثم تناول-------------ت السكين برجليها وبرت ق-------لما------------ واستدعت ورقة وامسكتها ب--رجلها اليمني وكتبت بالرجل اليسري رقعة باحسن خط تكتبه النساء وحمدت الله في اخرها----- وناولتها الوزير فاذا	506	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms074	false	8679855110097399570	230	299	1235	1635	1637	300	وفيها احضرت من تنيس امراة بغير يدين و---موضع اليدين مثل الحلمتين فاحضرها الوزير الي مجلسه------------ واخبرته انها ت---------------------عمل برجليها ما تعمله بيديها من رقم وخط وغير ذلك فامر لها---------- بدواة -تناولت-------------- الاقلام برجلها اليسري وتاملتها قلما قلما فلم ترض شيا منها فاخذت السكين-------- وبرت لنفسها قلما وشقته وقطته واستدعت ورقة فامسكتها بالرجل-- اليمني وكتبت بالرجل اليسري رقعة باحسن خط تكتبه النساء وحمدت الله في اخر الرقعة وناولتها الوزير فاذا	74	-2682575050765891394	278	404.5	225	471	59.023353576660156	41	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms510	true	-838052639022029205	20	161	104	838	1592	300	الاعز قاضي القضاة ابو المكارم احمد بن عبد الرحمن بن ابي عقيل في شعبان فاقام منصب القضاء بغير قاض ثلاثة اشهر ثم اختير الفقي-------------ه ابو العباس احمد ابن الحطيءة في ذي القعدة فاشترط ا--لا يحكم---- بمذهب الدولة فلم ي-مكن من ذلك وكان الوزير رشوان قد تقدم ------الي الفقيه ابي عبد الله محمد بن عبد المولي بن عبد الله محمد بن عقبة اللخمي المعروف بابن اللبني المغربي المالكي ان يعقد الانكحة فلما كان في الحادي عشر من ذي القعدة قرر الحافظ في قضاء القضاة القاضي فخر الامناء ابا الفضاءل هبة الله بن عبد الله بن الحسين بن محمد الانصاري الاوسي المعروف بابن الازرق---- سنة اربع وثلاثين وخمسماءة فيها--------- عاد الافضل رضوان بن --ولخشي من صلخد في جمع فيه نحو الالف فارس وكان الناس في مدة غيبته يهتفون بعوده فبرزت له--- العساكر ودافعوه عند باب الفتوح فلم يطق مقابلتهم فمضي الي مصر------ ونزل	510	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms075	false	-8016878091892454809	105	208	562	1089	1590	300	الاعز قاضي القضاة ابو المكارم احمد بن عبد الرحمن بن ابي عقيل--------- فاقام ف-صب القضاء شاغرا--- ثلاثة اشهر ثم اختير في ذي القعدة الفقيه ابو العباس احمد بن- الحطيء-------------ة فاشترط ان لا يحكم الا بمذهب الدولة فلم يتمكن من ذلك ف--------------------تقدم رضوان الي الفقيه ابي عبد الله محمد بن عبد المول--------------------------------------------------------------------ي ان يعقد الانكحة ثم ولي ---------------------------------الحافظ--- قضاء القضاة للقاضي فخر الامناء------------ هبة الله بن --------------حسين --------الانصاري ----في الحادي عشر من ذي القعدة سنة اربع وثلاثين وخمسماءة في سلخ المحرم عاد الافضل رضوان بن الولخشي من صرخد في جمع كبير--------------------------------------------------- فبرزت له ال العساكر وحاربوه عند باب الفتوح----------------- فمضي الي سطح الجوف ونزل	75	-2682575050765891394	426	635.0	339	784	54.336734771728516	66	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms510	true	-838052639022029205	236	300	1261	1592	1592	300	الي الصعيد فانفذ اليه الحافظ------------ الامير---- المفضل ابا الفتح نجم الدين سليم بن مصال في عسكر ومعه امان- فسار خلفه وما زال به حتي اخذه واحضره الي القصر اخر نهار الاثنين رابع ربيع الاخر فعفا عنه الحافظ ولم يءاخذ احدا من الاتراك الذين حضروا معه من الشام واعتقله عنده بالقصر قريبا من الدار التي فيها بهرام وفيها اضيف لقاضي القضاة هبة الله بن حسن-	510	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms075	false	-8016878091892454809	217	270	1133	1411	1590	300	الي الصعيد ف------سير الحافظ عسكرا يقدمه الامير سيف الدولة ابو الفضاءل ا------------بن مصال ودفع الي---ه امانا فسار اليه ولم يزل به حتي ------احضره الي القصر ف يوم--- الاثنين رابع ربيع الاخر فعفا---- الحافظ ع---------------ن الاتراك الذين حضروا معه--------- واعتقله هو-- بالقصر وفي سابع عشر جمادي الاخرة----------- اضيف لقاضي القضاة هبة الله بن حسن	75	-2682575050765891394	204	253.5	161	349	58.452720642089844	27	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms511	true	658282100357445845	31	255	177	1404	1640	300	وقد تخرقت ثيابه وسقطت عمامته-------------------- فعظم علي الحافظ خروجه ف------ي الاسواق علي هذه الهيءة وغضب لذلك فصرفه--------- ورسم عليه وغرمه ماءتي دينار والزمه داره وامر بطلب ابي---- الطاهر اسماعيل بن سلامة الانصاري فخلع عليه وقرره مكانه ونعته -الموفق في الدين ولم يكتب له سجل-------- فاقام الي اخر ذي الحجة ولم يتناول علي القضاء معلوما وكان جاري الحكم في----------------- كل شهر اربعين دينارا وقنع بجاري التقدمة علي الدعاة وهو ثلاثون دينارا في الشهر وفيها ولي الحافظ لدين الله الامير المفضل نجم الدين ابو الفتح سليم بن مصال المالكي تدبير الامور سنة خمس وثلاثين وخمسماءة فيها هلك به--------------------------------رام الارمني بالقصر وكان الحافظ لما اقدمه من الصعيد الي عنده انزله في الق----------صر ولم يمكنه من التصرف وكان يشاوره في تدبير امور الدولة فيعجبه رايه وحزمه وعقله فلما مات في العشرين من ربيع الاخر حزن عليه حزنا كثيرا----- ظهر بسببه علي القص غمة وهم ان يغلق الدواوين و---لا يفتحها ثلاثة ايام واحضر بطرك الملكية -----وامره ان يجهز بهرام فقام بتجهيزه واخرج نصف النها----ر في تابوت وعليه ثوب ديباج احمر ومن حوله النصاري يبخرون باللبان والصبار وسن العود وجميع الناس----- مشاة فل----م يتاخر احد من اعيان الوقت عن جنازته وخرج الخليفة علة- بغلة شهباء وع------ليه عمامة خضراء وثوب اخضر بغير طيلسان فسار خلف التابوت وسار والناس تبكي والاقساء يعلنون بقراءتهم والخليفة ساءر ----------الي دير الخندق من ظاهر القاهرة فنزل الخليفة عن بغلته وجلس علي شفير القبر وبكي بكاء شديدا	511	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms076	false	6743429696211872504	0	200	0	1110	1682	300	وقد تخرقت ثيابه وسقطت عمامته فاعلم الحافظ بالخبر فعظم عليه------ خروج القاضي في الاسواق علي تلك الهيءة---------- فصرفه عن الحكم ورسم عليه وغرمه ماءتي دينار والزمه داره وولي عوضا عنه ابا الطاهر اسماعيل بن سلامة الانصاري---------------------- ونعته بالموفق في الدين في هذا اليوم بغير تقليد فاقام الي غرة المحرم سنة خمس وثلاثين وخمسماءة فوفر------ جاري الحكم وهو اربعون دينارا ف كل شهر وخدم-------------- بجاري التقدمة علي الدعاة وهو ثلاثون دينارا في الخدمتين فاجيب الي ذلك واستم-----------------------------------------------------------------------ر سنة نمس وثلاثين وخمسماءة في الرابع والعشرين من شهر ربيع الاخر مات بهرام الارمني بالقصر وكان الحافظ قد-------------------------- انزله عنده في دار بالقصر ولم يمكنه من التصرف وكان يشاوره في تدبي-----ر الدولة------------------------ فلما مات------------------------- حزن علي- حزنا كثيرا بحيث ظهر------ علي القصر كمده وامر بغلق الدواوين وان لا تفتح --ثلاثة ايام واحضر بطرك الملكية بمصر وامره------------------- بتجهيزه فاخرج عند صلاة الظهر في تابوت -عليه ال--ديباج و--------حوله النصاري يبخرون باللبان والسندروس و-العود و-خرج الناس كلهم مشاة بحيث لم يتاخر احد من اعيان الوقت عن جنازته وخرج الحافظ راكبا بغلة خلف التابوت وعليه عمامة خضراء وثوب اخضر بغير طيلسان فما- زال الناس ساءرين------------ والاقساء يعلنون بقراءة الانجيل والحافظ علي حالته الي دير الخندق ب--ظاهر القاهرة فنزل الحافظ- عن بغلته وجلس علي شفير القبر وبكي بكا- شديدا	76	-2682575050765891394	757	1082.5	609	1377	54.97458267211914	107	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
Shamela0000176-ara1.mARkdown.ms512	true	5760917299576488627	11	114	68	640	1634	300	وفيها مات الفقيه ابو الفتح سلطان بن ابراهيم --------------------بن رشا المقدسي في اخر جمادي الاخرة سنة ست وثلاثين وخمسماءة في ليلة الثلاثاء الثاني عشر----- من ربيع الاول سقطت صاعقة احرقت ركن --منارة------ الجامع العتيق ------في شعبان غلت الاسعار وعدم القمح والشعير فبلغ القمح كل اردب الي تسعين درهما -------والدقيق الي ماءة وخمسين للحملة والخبز الي ثلاثة ارطال بدرهم والويبة من الشعير الي سبعة دراهم والزيت الطيب ال----ي سبعة دراهم للرطل والجبن الي درهمين للرطل والبيض ال-----ي عشرين درهما للماءة والزيت الحار الي در---هم ونصف للرطل والقلقاس كل رطلين بدرهم وعدم الفرخ والدجاج فلم--------- يقدر علي شء منه وعم-- الوباء وكثر الموتان وفيها مات	512	-9080523936259337219	Kraken210528115855-ara1.mARkdown.ms076	false	6743429696211872504	200	300	1110	1682	1682	300	وفيها مات الفقيه ابو الفتح سلطان بن ابراهيم بن المسلم المعروف بابن رشا المقدسي في اخر جمادي الاخرة سنة ست وثلاثين وخمسماءة في ليلة الثلاثاء لاثنتي عشرة خلت من ربيع الاول سقطت صاعقة احرقت ركن المنارة من من الجامع العتيق بمصر وفي شعبان غلت الاسعار وعدم القمح والشعير فبلغ القمح------------ تسعين درهما الاردب والدقيق ما----ءة وخمسين الحملة والخبز---- ثلاثة ارطال بدرهم والويبة--- الشعير---- سبعة دراهم والزيت الطيب الرطل بثلاثة دراهم والعجين كل رطل ب-درهمين------ والبيض كل ماءة بعشر-ة در-------اهم والزيت الحار الرطل بدرهم ونصف------ والقلقاس كل رطل-- بدرهم -----------والدجاج والفراريج لا يقدر علي شء منها وكثر الوباء و----الموت--- فيها مات-	76	-2682575050765891394	457	719.0	376	641	71.29485321044922	67	Shamela0000176-ara1.mARkdown	Kraken210528115855-ara1.mARkdown
